"Lat" "Lon" "Ocean_depth" "d13C" "weights" "run.no"
25.17 -16.85 2573 0.988333333333333 4.3 "12"
25.17 -16.85 2573 0.974166666666667 4.3 "12"
26.14 -77.23 1320 1.42 4.9 "12"
28.89 -13.23 1358 0.9 4.3 "12"
28.89 -13.23 1358 0.783333333333333 4.3 "12"
29.98 -10.65 1512 1.02714285714286 4.3 "12"
29.98 -10.65 1512 0.991428571428571 4.3 "12"
30.63 -12.4 2324 1.08 4.3 "12"
30.63 -12.4 2324 1.12 4.3 "12"
31.41415 -75.25807 3000 1.045 4.9 "12"
31.41415 -75.25807 3000 1.025 4.9 "12"
33.69 -57.63 4583 0.89 4.9 "12"
33.69 -57.63 4583 0.67 4.9 "12"
34.86 -8.13 2460 1.116 4.3 "12"
34.86 -8.13 2460 1.11 4.3 "12"
34.89 -7.82 2022 1.15 4.3 "12"
34.89 -7.82 2022 1.04 4.3 "12"
35.65 -8.06 1765 1.21333333333333 4.3 "12"
35.65 -8.06 1765 1.21166666666667 4.3 "12"
36.05 -72.38 3942 0.79 4.9 "12"
36.05 -72.38 3942 1.23 4.9 "12"
37.58 -31.84 2690 1.12 4.3 "12"
37.58 -31.84 2690 1.04 4.3 "12"
37.799833 -10.1665 3146 0.7 4.3 "12"
37.799833 -10.1665 3146 0.94 4.3 "12"
37.8 -10.17 3146 0.812925 4.3 "12"
37.8 -10.17 3146 0.7181 4.3 "12"
37.82 -9.5 1086 1.046 4.3 "12"
37.82 -9.5 1086 1.03 4.3 "12"
38.24 -10.39 4602 0.17 4.3 "12"
38.24 -10.39 4602 0.36 4.3 "12"
40.05 -32 2475 1.312 4.3 "12"
40.05 -32 2475 1.31 4.3 "12"
40.58 -9.86 2465 0.945 4.3 "12"
40.58 -9.86 2465 1.01 4.3 "12"
41.72 -32.85 3427 1.06 4.3 "12"
41.72 -32.85 3427 1.01 4.3 "12"
41.75 -47.35 4100 0.766666666666667 4.9 "12"
41.75 -47.35 4100 0.7425 4.9 "12"
44.07 -40.02 3645 1.15 4.9 "12"
44.07 -40.02 3645 1.03 4.9 "12"
44.36 -26.54 3050 1.2 4.3 "12"
44.36 -26.54 3050 1.10333333333333 4.3 "12"
45.63 -22.75 3625 0.83 4.3 "12"
45.63 -22.75 3625 0.62 4.3 "12"
48.22 -27.06 2558 1.324375 4.3 "12"
48.22 -27.06 2558 1.325 4.3 "12"
49.87776 -24.23811 3871 1.03 4.3 "12"
49.87776 -24.23811 3871 1.035 4.3 "12"
49.88 -24.24 3883 0.95 4.3 "12"
49.88 -24.24 3883 0.93 4.3 "12"
52.55 -20.33 2841 0.99 4.3 "13"
52.55 -20.33 2841 1.05 4.3 "13"
53.18 -19.15 2472 1.065 4.3 "13"
53.18 -19.15 2472 0.91 4.3 "13"
53.54 -20.29 2196 0.87 4.3 "13"
53.54 -20.29 2196 0.84 4.3 "13"
54.25 -16.83 2393 0.92 4.3 "13"
54.25 -16.83 2393 0.92 4.3 "13"
54.63 -16.35 2209 0.762 4.3 "13"
54.63 -16.35 2209 0.794 4.3 "13"
54.96 -19.76 1487 1.35 4.3 "13"
54.96 -19.76 1487 1.35 4.3 "13"
55.48 -14.68 2161 1.02 4.3 "13"
55.48 -14.68 2161 0.79 4.3 "13"
55.49 -14.7 2168 0.92 4.3 "13"
55.49 -14.7 2168 0.965 4.3 "13"
56.04 -23.22 2311 1.23545454545455 4.3 "13"
56.04 -23.22 2311 1.21727272727273 4.3 "13"
56.16 -31.99 2295 0.7 4.3 "13"
56.16 -31.99 2295 0.65 4.3 "13"
57.51 -15.85 1134 0.97 4.3 "13"
57.51 -15.85 1134 0.96 4.3 "13"
59.19 -30.9 1416 0.95 4.3 "13"
59.19 -30.9 1416 1.05 4.3 "13"
60.4 -23.64 1984 0.35 4.3 "13"
60.4 -23.64 1984 0.69 4.3 "13"
61 -24 1650 1.03 4.3 "13"
61 -24 1650 0.96 4.3 "13"
64.78 -29.57 1855 0.406666666666667 4.3 "13"
64.78 -29.57 1855 0.335833333333333 4.3 "13"
64.8 -29.6 1893 0.795 4.3 "13"
64.8 -29.6 1893 0.79 4.3 "13"
-44.15 -14.23 3783 0.3 0.7 "13"
-44.15 -14.23 3783 0.23 0.7 "13"
-44.07 -14.21 3770 -0.21 0.7 "13"
-44.07 -14.21 3770 -0.02 0.7 "13"
-43.22 11.74 4610 -0.062 0.7 "13"
-43.22 11.74 4610 -0.094 0.7 "13"
-42.91 8.9 3702 -0.33 0.7 "13"
-42.91 8.9 3702 -0.335 0.7 "13"
-41.28 -14.49 3134 0.553333333333333 0.7 "13"
-41.28 -14.49 3134 0.52 0.7 "13"
-40.94 9.89 4621 -0.06 0.7 "13"
-40.94 9.89 4621 -0.13 0.7 "13"
-29.51 -8.31 4546 0.51 3.5 "13"
-29.51 -8.31 4546 0.49 3.5 "13"
-25.5 11.3 4194 0.193 3.5 "13"
-25.5 11.3 4194 0.1775 3.5 "13"
-24.48 7.53 4084 0.3 3.5 "13"
-24.48 7.53 4084 0.3 3.5 "13"
-21.59 5.03 4453 0.39 3.5 "13"
-21.59 5.03 4453 0.48 3.5 "13"
-3.82 -14.9 3984 0.873333333333333 5 "13"
-3.82 -14.9 3984 0.89 5 "13"
-3.56 -16.43 4675 0.09 5 "13"
-3.56 -16.43 4675 0.95 5 "13"
-3.48 -7.6 4033 0.645 3.5 "13"
-3.48 -7.6 4033 0.77 3.5 "13"
1.66 -10.98 4588 0.79 4.3 "13"
1.66 -10.98 4588 0.806666666666667 4.3 "13"
2.46 -19.76 5105 0.77 4.3 "13"
2.46 -19.76 5105 0.706111111111111 4.3 "13"
2.47 -19.73 4998 0.6 4.3 "13"
2.47 -19.73 4998 0.655 4.3 "13"
3.09 -20.02 4745 0.333333333333333 4.3 "13"
3.09 -20.02 4745 0.286666666666667 4.3 "13"
4.31 -20.21 4095 0.586666666666667 4.3 "13"
4.31 -20.21 4095 0.583333333333333 4.3 "13"
4.79 -43.04 4341 0.6075 4.9 "13"
4.79 -43.04 4341 0.605 4.9 "13"
4.87 -43.21 3995 0.259333333333333 4.9 "13"
4.87 -43.21 3995 0.264666666666667 4.9 "13"
4.95 -42.89 4556 0.348333333333333 4.9 "13"
4.95 -42.89 4556 0.3025 4.9 "13"
5.46 -43.75 4012 1.2 4.9 "13"
5.46 -43.75 4012 0.926666666666667 4.9 "13"
5.91 -44.2 4056 0.3325 4.9 "13"
5.91 -44.2 4056 0.535 4.9 "13"
5.98 -43.74 4369 0.58625 4.9 "13"
5.98 -43.74 4369 0.635 4.9 "13"
6.13 -43.44 4503 0.45 4.9 "13"
6.13 -43.44 4503 0.515 4.9 "13"
14.42 -20.54 4202 0.54 4.3 "13"
14.42 -20.54 4202 0.28 4.3 "13"
33.69 -57.63 4583 0.6 4.9 "13"
33.69 -57.63 4583 0.58 4.9 "13"
38.24 -10.39 4602 0.396111111111111 4.3 "13"
38.24 -10.39 4602 0.432222222222222 4.3 "13"
41.75 -47.35 4100 0.63 4.9 "13"
41.75 -47.35 4100 0.59 4.9 "13"
-36.2667 19.475 2488 0.702857142857143 3.5 "13"
-36.2667 19.475 2488 0.698571428571429 3.5 "13"
-31.46 15.31 1372 0.49 3.5 "13"
-31.46 15.31 1372 0.464 3.5 "13"
-27.91 -45.88 2504 0.74 5 "13"
-27.91 -45.88 2504 0.59 5 "13"
-27.7 -46.52 1567 1.0175 5 "13"
-27.7 -46.52 1567 1.085 5 "13"
-27.51 -46.47 1268 1.001 5 "13"
-27.51 -46.47 1268 1.0285 5 "13"
-26.95 -44.67 2069 0.8252 5 "13"
-26.95 -44.67 2069 0.8299 5 "13"
-26.7 -43.33 2438 0.676666666666667 5 "13"
-26.7 -43.33 2438 0.356 5 "13"
-24.69 7.24 3210 0.745 3.5 "13"
-24.69 7.24 3210 0.69125 3.5 "13"
-23.43 11.7 2987 0.45 3.5 "13"
-23.43 11.7 2987 0.51 3.5 "13"
-22.92 6.04 2505 0.796666666666667 3.5 "13"
-22.92 6.04 2505 0.803333333333333 3.5 "13"
-22.33 11.2 3204 0.59 3.5 "13"
-22.33 11.2 3204 0.42 3.5 "13"
-21.74 5.42 3772 0.79 3.5 "13"
-21.74 5.42 3772 0.75 3.5 "13"
-20.1 9.19 2209 0.85 3.5 "13"
-20.1 9.19 2209 0.826666666666667 3.5 "13"
-19.7 8.88 2675 0.605 3.5 "13"
-19.7 8.88 2675 0.55 3.5 "13"
-5.78 -10.75 3125 0.85 3.5 "13"
-5.78 -10.75 3125 0.62 3.5 "13"
-4 10 1000 0.413333333333333 3.5 "13"
-4 10 1000 0.43 3.5 "13"
-2.2 5.1 3891 0.845 3.5 "13"
-2.2 5.1 3891 0.82 3.5 "13"
-1.67 -12.43 3225 0.92375 3.5 "13"
-1.67 -12.43 3225 0.8925 3.5 "13"
0.11 -23.23 3806 0.75 4.3 "13"
1.37 -33.48 3824 0.94 4.9 "13"
1.37 -33.48 3824 0.92 4.9 "13"
3.72 -42.91 3598 0.345 4.9 "13"
3.72 -42.91 3598 0.1975 4.9 "13"
4.2 -43.49 3040 0.998181818181818 4.9 "13"
4.2 -43.49 3040 0.951818181818182 4.9 "13"
4.23 -20.63 3792 0.83 4.3 "13"
4.23 -20.63 3792 0.795 4.3 "13"
4.34 -43.49 2816 0.635 4.9 "13"
4.34 -43.49 2816 0.4775 4.9 "13"
4.36 -43.7 3164 1.06666666666667 4.9 "13"
4.36 -43.7 3164 0.95875 4.9 "13"
4.56 -43.38 3547 0.7875 4.9 "13"
4.56 -43.38 3547 0.705 4.9 "13"
4.76 -43.31 3810 0.44 4.9 "13"
4.76 -43.31 3810 0.4525 4.9 "13"
4.92 -20.5 2937 0.93 4.3 "13"
4.92 -20.5 2937 0.97 4.3 "13"
5.26 -21.71 3423 1.04954545454545 4.3 "13"
5.26 -21.71 3423 1.05 4.3 "13"
5.45 -21.14 3160 0.76 4.3 "13"
5.45 -21.14 3160 0.823333333333333 4.3 "13"
5.67 -19.85 2862 0.866923076923077 4.3 "13"
5.67 -19.85 2862 0.833076923076923 4.3 "13"
6.64 -21.9 3527 0.554 4.3 "13"
6.64 -21.9 3527 0.48 4.3 "13"
11.65 -80.13 3237 0.66 4.9 "13"
11.65 -80.13 3237 0.674 4.9 "13"
12.09 -61.24 1299 0.996666666666667 4.9 "13"
12.09 -61.24 1299 0.921666666666667 4.9 "13"
12.09 -61.24 1299 0.9175 4.9 "13"
12.09 -61.24 1299 0.895 4.9 "13"
12.44 -18.06 3223 0.125 4.3 "13"
12.44 -18.06 3223 0.14 4.3 "13"
14.17 -18.58 3167 0.715 4.3 "13"
14.17 -18.58 3167 0.53 4.3 "13"
14.5 -17.95 2384 0.745 4.3 "13"
14.5 -17.95 2384 0.77 4.3 "13"
15.83 -17.86 2576 0.9 4.3 "13"
15.83 -17.86 2576 0.81 4.3 "13"
18.08 -21.03 3082 0.87 4.3 "13"
18.08 -21.03 3082 0.803333333333333 4.3 "13"
18.43 -21.08 3093 0.5375 4.3 "13"
18.43 -21.08 3093 0.595 4.3 "13"
20.75 -18.58 2278 0.8 4.3 "13"
20.75 -18.58 2278 0.68 4.3 "13"
21.15 -18.57 2778 0.58 4.3 "13"
21.15 -18.57 2778 0.62 4.3 "13"
21.24 -18.06 1516 0.89 4.3 "13"
21.24 -18.06 1516 0.846666666666667 4.3 "13"
23.14 -17.75 2136 0.73 4.3 "13"
23.14 -17.75 2136 0.62 4.3 "13"
25.17 -16.85 2573 0.96 4.3 "13"
25.17 -16.85 2573 0.8825 4.3 "13"
26.14 -77.23 1320 1.39269230769231 4.9 "13"
26.14 -77.23 1320 1.36538461538462 4.9 "13"
28.89 -13.23 1358 0.666666666666667 4.3 "13"
28.89 -13.23 1358 0.55 4.3 "13"
29.98 -10.65 1512 0.955714285714286 4.3 "13"
29.98 -10.65 1512 0.92 4.3 "13"
30.63 -12.4 2324 1.06 4.3 "13"
30.63 -12.4 2324 1 4.3 "13"
31.41415 -75.25807 3000 0.93 4.9 "13"
31.41415 -75.25807 3000 0.88 4.9 "13"
34.86 -8.13 2460 1.1025 4.3 "13"
34.86 -8.13 2460 1.095 4.3 "13"
34.89 -7.82 2022 0.93 4.3 "13"
34.89 -7.82 2022 0.93 4.3 "13"
35.65 -8.06 1765 1.21 4.3 "13"
35.65 -8.06 1765 1.13 4.3 "13"
36.05 -72.38 3942 1.01 4.9 "13"
36.05 -72.38 3942 1.08 4.9 "13"
37.58 -31.84 2690 1.045 4.3 "13"
37.58 -31.84 2690 1.05 4.3 "13"
37.799833 -10.1665 3146 0.87 4.3 "13"
37.799833 -10.1665 3146 0.84 4.3 "13"
37.8 -10.17 3146 0.6843 4.3 "13"
37.8 -10.17 3146 0.6505 4.3 "13"
37.82 -9.5 1086 1.014 4.3 "13"
37.82 -9.5 1086 0.998 4.3 "13"
40.05 -32 2475 1.175 4.3 "13"
40.05 -32 2475 1.18777777777778 4.3 "13"
40.58 -9.86 2465 0.94 4.3 "13"
40.58 -9.86 2465 0.87 4.3 "13"
41.72 -32.85 3427 0.96 4.3 "13"
41.72 -32.85 3427 0.91 4.3 "13"
44.07 -40.02 3645 0.91 4.9 "13"
44.07 -40.02 3645 0.953333333333333 4.9 "13"
44.36 -26.54 3050 1.00666666666667 4.3 "13"
44.36 -26.54 3050 0.91 4.3 "13"
45.63 -22.75 3625 0.54 4.3 "13"
45.63 -22.75 3625 0.46 4.3 "13"
48.22 -27.06 2558 1.29166666666667 4.3 "13"
48.22 -27.06 2558 1.25833333333333 4.3 "13"
49.87776 -24.23811 3871 0.78 4.3 "13"
49.87776 -24.23811 3871 1.01 4.3 "13"
49.88 -24.24 3883 1.145 4.3 "13"
49.88 -24.24 3883 1.055 4.3 "13"
52.55 -20.33 2841 0.99 4.3 "14"
52.55 -20.33 2841 1.05 4.3 "14"
53.18 -19.15 2472 1.065 4.3 "14"
53.18 -19.15 2472 0.91 4.3 "14"
53.54 -20.29 2196 0.87 4.3 "14"
53.54 -20.29 2196 0.84 4.3 "14"
54.25 -16.83 2393 0.92 4.3 "14"
54.25 -16.83 2393 0.92 4.3 "14"
54.63 -16.35 2209 0.762 4.3 "14"
54.63 -16.35 2209 0.794 4.3 "14"
54.96 -19.76 1487 1.35 4.3 "14"
54.96 -19.76 1487 1.35 4.3 "14"
55.48 -14.68 2161 1.02 4.3 "14"
55.48 -14.68 2161 0.79 4.3 "14"
55.49 -14.7 2168 0.92 4.3 "14"
55.49 -14.7 2168 0.965 4.3 "14"
56.04 -23.22 2311 1.23545454545455 4.3 "14"
56.04 -23.22 2311 1.21727272727273 4.3 "14"
56.16 -31.99 2295 0.7 4.3 "14"
56.16 -31.99 2295 0.65 4.3 "14"
57.51 -15.85 1134 0.97 4.3 "14"
57.51 -15.85 1134 0.96 4.3 "14"
59.19 -30.9 1416 0.95 4.3 "14"
59.19 -30.9 1416 1.05 4.3 "14"
60.4 -23.64 1984 0.35 4.3 "14"
60.4 -23.64 1984 0.69 4.3 "14"
61 -24 1650 1.03 4.3 "14"
61 -24 1650 0.96 4.3 "14"
64.78 -29.57 1855 0.406666666666667 4.3 "14"
64.78 -29.57 1855 0.335833333333333 4.3 "14"
64.8 -29.6 1893 0.795 4.3 "14"
64.8 -29.6 1893 0.79 4.3 "14"
-44.15 -14.23 3783 0.3 0.7 "14"
-44.15 -14.23 3783 0.23 0.7 "14"
-44.07 -14.21 3770 -0.21 0.7 "14"
-44.07 -14.21 3770 -0.02 0.7 "14"
-43.22 11.74 4610 -0.062 0.7 "14"
-43.22 11.74 4610 -0.094 0.7 "14"
-42.91 8.9 3702 -0.33 0.7 "14"
-42.91 8.9 3702 -0.335 0.7 "14"
-41.28 -14.49 3134 0.553333333333333 0.7 "14"
-41.28 -14.49 3134 0.52 0.7 "14"
-40.94 9.89 4621 -0.06 0.7 "14"
-40.94 9.89 4621 -0.13 0.7 "14"
-36.2667 19.475 2488 0.702857142857143 3.5 "14"
-36.2667 19.475 2488 0.698571428571429 3.5 "14"
-31.46 15.31 1372 0.49 3.5 "14"
-31.46 15.31 1372 0.464 3.5 "14"
-29.51 -8.31 4546 0.51 3.5 "14"
-29.51 -8.31 4546 0.49 3.5 "14"
-27.91 -45.88 2504 0.74 5 "14"
-27.91 -45.88 2504 0.59 5 "14"
-27.7 -46.52 1567 1.0175 5 "14"
-27.7 -46.52 1567 1.085 5 "14"
-27.51 -46.47 1268 1.001 5 "14"
-27.51 -46.47 1268 1.0285 5 "14"
-26.95 -44.67 2069 0.8252 5 "14"
-26.95 -44.67 2069 0.8299 5 "14"
-26.7 -43.33 2438 0.676666666666667 5 "14"
-26.7 -43.33 2438 0.356 5 "14"
-25.5 11.3 4194 0.193 3.5 "14"
-25.5 11.3 4194 0.1775 3.5 "14"
-24.69 7.24 3210 0.745 3.5 "14"
-24.69 7.24 3210 0.69125 3.5 "14"
-24.48 7.53 4084 0.3 3.5 "14"
-24.48 7.53 4084 0.3 3.5 "14"
-23.43 11.7 2987 0.45 3.5 "14"
-23.43 11.7 2987 0.51 3.5 "14"
-22.92 6.04 2505 0.796666666666667 3.5 "14"
-22.92 6.04 2505 0.803333333333333 3.5 "14"
-22.33 11.2 3204 0.59 3.5 "14"
-22.33 11.2 3204 0.42 3.5 "14"
-21.74 5.42 3772 0.79 3.5 "14"
-21.74 5.42 3772 0.75 3.5 "14"
-21.59 5.03 4453 0.39 3.5 "14"
-21.59 5.03 4453 0.48 3.5 "14"
-20.1 9.19 2209 0.85 3.5 "14"
-20.1 9.19 2209 0.826666666666667 3.5 "14"
-19.7 8.88 2675 0.605 3.5 "14"
-19.7 8.88 2675 0.55 3.5 "14"
-5.78 -10.75 3125 0.85 3.5 "14"
-5.78 -10.75 3125 0.62 3.5 "14"
-4 10 1000 0.413333333333333 3.5 "14"
-4 10 1000 0.43 3.5 "14"
-3.82 -14.9 3984 0.873333333333333 5 "14"
-3.82 -14.9 3984 0.89 5 "14"
-3.56 -16.43 4675 0.09 5 "14"
-3.56 -16.43 4675 0.95 5 "14"
-3.48 -7.6 4033 0.645 3.5 "14"
-3.48 -7.6 4033 0.77 3.5 "14"
-2.2 5.1 3891 0.845 3.5 "14"
-2.2 5.1 3891 0.82 3.5 "14"
-1.67 -12.43 3225 0.92375 3.5 "14"
-1.67 -12.43 3225 0.8925 3.5 "14"
0.11 -23.23 3806 0.75 4.3 "14"
1.37 -33.48 3824 0.94 4.9 "14"
1.37 -33.48 3824 0.92 4.9 "14"
1.66 -10.98 4588 0.79 4.3 "14"
1.66 -10.98 4588 0.806666666666667 4.3 "14"
2.46 -19.76 5105 0.77 4.3 "14"
2.46 -19.76 5105 0.706111111111111 4.3 "14"
2.47 -19.73 4998 0.6 4.3 "14"
2.47 -19.73 4998 0.655 4.3 "14"
3.09 -20.02 4745 0.333333333333333 4.3 "14"
3.09 -20.02 4745 0.286666666666667 4.3 "14"
3.72 -42.91 3598 0.345 4.9 "14"
3.72 -42.91 3598 0.1975 4.9 "14"
4.2 -43.49 3040 0.998181818181818 4.9 "14"
4.2 -43.49 3040 0.951818181818182 4.9 "14"
4.23 -20.63 3792 0.83 4.3 "14"
4.23 -20.63 3792 0.795 4.3 "14"
4.31 -20.21 4095 0.586666666666667 4.3 "14"
4.31 -20.21 4095 0.583333333333333 4.3 "14"
4.34 -43.49 2816 0.635 4.9 "14"
4.34 -43.49 2816 0.4775 4.9 "14"
4.36 -43.7 3164 1.06666666666667 4.9 "14"
4.36 -43.7 3164 0.95875 4.9 "14"
4.56 -43.38 3547 0.7875 4.9 "14"
4.56 -43.38 3547 0.705 4.9 "14"
4.76 -43.31 3810 0.44 4.9 "14"
4.76 -43.31 3810 0.4525 4.9 "14"
4.79 -43.04 4341 0.6075 4.9 "14"
4.79 -43.04 4341 0.605 4.9 "14"
4.87 -43.21 3995 0.259333333333333 4.9 "14"
4.87 -43.21 3995 0.264666666666667 4.9 "14"
4.92 -20.5 2937 0.93 4.3 "14"
4.92 -20.5 2937 0.97 4.3 "14"
4.95 -42.89 4556 0.348333333333333 4.9 "14"
4.95 -42.89 4556 0.3025 4.9 "14"
5.26 -21.71 3423 1.04954545454545 4.3 "14"
5.26 -21.71 3423 1.05 4.3 "14"
5.45 -21.14 3160 0.76 4.3 "14"
5.45 -21.14 3160 0.823333333333333 4.3 "14"
5.46 -43.75 4012 1.2 4.9 "14"
5.46 -43.75 4012 0.926666666666667 4.9 "14"
5.67 -19.85 2862 0.866923076923077 4.3 "14"
5.67 -19.85 2862 0.833076923076923 4.3 "14"
5.91 -44.2 4056 0.3325 4.9 "14"
5.91 -44.2 4056 0.535 4.9 "14"
5.98 -43.74 4369 0.58625 4.9 "14"
5.98 -43.74 4369 0.635 4.9 "14"
6.13 -43.44 4503 0.45 4.9 "14"
6.13 -43.44 4503 0.515 4.9 "14"
6.64 -21.9 3527 0.554 4.3 "14"
6.64 -21.9 3527 0.48 4.3 "14"
11.65 -80.13 3237 0.66 4.9 "14"
11.65 -80.13 3237 0.674 4.9 "14"
12.09 -61.24 1299 0.996666666666667 4.9 "14"
12.09 -61.24 1299 0.921666666666667 4.9 "14"
12.09 -61.24 1299 0.9175 4.9 "14"
12.09 -61.24 1299 0.895 4.9 "14"
12.44 -18.06 3223 0.125 4.3 "14"
12.44 -18.06 3223 0.14 4.3 "14"
14.17 -18.58 3167 0.715 4.3 "14"
14.17 -18.58 3167 0.53 4.3 "14"
14.42 -20.54 4202 0.54 4.3 "14"
14.42 -20.54 4202 0.28 4.3 "14"
14.5 -17.95 2384 0.745 4.3 "14"
14.5 -17.95 2384 0.77 4.3 "14"
15.83 -17.86 2576 0.9 4.3 "14"
15.83 -17.86 2576 0.81 4.3 "14"
18.08 -21.03 3082 0.87 4.3 "14"
18.08 -21.03 3082 0.803333333333333 4.3 "14"
18.43 -21.08 3093 0.5375 4.3 "14"
18.43 -21.08 3093 0.595 4.3 "14"
20.75 -18.58 2278 0.8 4.3 "14"
20.75 -18.58 2278 0.68 4.3 "14"
21.15 -18.57 2778 0.58 4.3 "14"
21.15 -18.57 2778 0.62 4.3 "14"
21.24 -18.06 1516 0.89 4.3 "14"
21.24 -18.06 1516 0.846666666666667 4.3 "14"
23.14 -17.75 2136 0.73 4.3 "14"
23.14 -17.75 2136 0.62 4.3 "14"
25.17 -16.85 2573 0.96 4.3 "14"
25.17 -16.85 2573 0.8825 4.3 "14"
26.14 -77.23 1320 1.39269230769231 4.9 "14"
26.14 -77.23 1320 1.36538461538462 4.9 "14"
28.89 -13.23 1358 0.666666666666667 4.3 "14"
28.89 -13.23 1358 0.55 4.3 "14"
29.98 -10.65 1512 0.955714285714286 4.3 "14"
29.98 -10.65 1512 0.92 4.3 "14"
30.63 -12.4 2324 1.06 4.3 "14"
30.63 -12.4 2324 1 4.3 "14"
31.41415 -75.25807 3000 0.93 4.9 "14"
31.41415 -75.25807 3000 0.88 4.9 "14"
33.69 -57.63 4583 0.6 4.9 "14"
33.69 -57.63 4583 0.58 4.9 "14"
34.86 -8.13 2460 1.1025 4.3 "14"
34.86 -8.13 2460 1.095 4.3 "14"
34.89 -7.82 2022 0.93 4.3 "14"
34.89 -7.82 2022 0.93 4.3 "14"
35.65 -8.06 1765 1.21 4.3 "14"
35.65 -8.06 1765 1.13 4.3 "14"
36.05 -72.38 3942 1.01 4.9 "14"
36.05 -72.38 3942 1.08 4.9 "14"
37.58 -31.84 2690 1.045 4.3 "14"
37.58 -31.84 2690 1.05 4.3 "14"
37.799833 -10.1665 3146 0.87 4.3 "14"
37.799833 -10.1665 3146 0.84 4.3 "14"
37.8 -10.17 3146 0.6843 4.3 "14"
37.8 -10.17 3146 0.6505 4.3 "14"
37.82 -9.5 1086 1.014 4.3 "14"
37.82 -9.5 1086 0.998 4.3 "14"
38.24 -10.39 4602 0.396111111111111 4.3 "14"
38.24 -10.39 4602 0.432222222222222 4.3 "14"
40.05 -32 2475 1.175 4.3 "14"
40.05 -32 2475 1.18777777777778 4.3 "14"
40.58 -9.86 2465 0.94 4.3 "14"
40.58 -9.86 2465 0.87 4.3 "14"
41.72 -32.85 3427 0.96 4.3 "14"
41.72 -32.85 3427 0.91 4.3 "14"
41.75 -47.35 4100 0.63 4.9 "14"
41.75 -47.35 4100 0.59 4.9 "14"
44.07 -40.02 3645 0.91 4.9 "14"
44.07 -40.02 3645 0.953333333333333 4.9 "14"
44.36 -26.54 3050 1.00666666666667 4.3 "14"
44.36 -26.54 3050 0.91 4.3 "14"
45.63 -22.75 3625 0.54 4.3 "14"
45.63 -22.75 3625 0.46 4.3 "14"
48.22 -27.06 2558 1.29166666666667 4.3 "14"
48.22 -27.06 2558 1.25833333333333 4.3 "14"
49.87776 -24.23811 3871 0.78 4.3 "14"
49.87776 -24.23811 3871 1.01 4.3 "14"
49.88 -24.24 3883 1.145 4.3 "14"
49.88 -24.24 3883 1.055 4.3 "14"
52.55 -20.33 2841 1.07 4.3 "15"
52.55 -20.33 2841 0.91 4.3 "15"
53.18 -19.15 2472 0.91 4.3 "15"
53.18 -19.15 2472 0.84 4.3 "15"
53.54 -20.29 2196 1.035 4.3 "15"
53.54 -20.29 2196 1.23 4.3 "15"
54.25 -16.83 2393 0.955 4.3 "15"
54.25 -16.83 2393 0.71 4.3 "15"
54.63 -16.35 2209 0.826 4.3 "15"
54.63 -16.35 2209 0.858 4.3 "15"
54.96 -19.76 1487 1.275 4.3 "15"
54.96 -19.76 1487 1.2 4.3 "15"
55.48 -14.68 2161 0.83 4.3 "15"
55.48 -14.68 2161 0.87 4.3 "15"
55.49 -14.7 2168 1.015 4.3 "15"
55.49 -14.7 2168 0.895 4.3 "15"
56.04 -23.22 2311 1.19909090909091 4.3 "15"
56.04 -23.22 2311 1.18090909090909 4.3 "15"
56.16 -31.99 2295 0.6 4.3 "15"
56.16 -31.99 2295 0.55 4.3 "15"
57.51 -15.85 1134 0.85 4.3 "15"
57.51 -15.85 1134 0.74 4.3 "15"
59.19 -30.9 1416 0.83 4.3 "15"
59.19 -30.9 1416 0.91 4.3 "15"
60.4 -23.64 1984 1.03 4.3 "15"
60.4 -23.64 1984 0.933333333333333 4.3 "15"
61 -24 1650 1.145 4.3 "15"
61 -24 1650 0.765 4.3 "15"
64.78 -29.57 1855 0.265 4.3 "15"
64.78 -29.57 1855 0.283333333333333 4.3 "15"
64.8 -29.6 1893 0.815 4.3 "15"
64.8 -29.6 1893 0.9 4.3 "15"
-44.15 -14.23 3783 0.16 0.7 "15"
-44.15 -14.23 3783 0.14 0.7 "15"
-44.07 -14.21 3770 0.26 0.7 "15"
-44.07 -14.21 3770 0.37 0.7 "15"
-43.22 11.74 4610 -0.126 0.7 "15"
-43.22 11.74 4610 -0.158 0.7 "15"
-42.91 8.9 3702 -0.34 0.7 "15"
-42.91 8.9 3702 -0.36 0.7 "15"
-41.28 -14.49 3134 0.486666666666667 0.7 "15"
-41.28 -14.49 3134 0.453333333333333 0.7 "15"
-40.94 9.89 4621 0.00499999999999999 0.7 "15"
-40.94 9.89 4621 0.00874999999999999 0.7 "15"
-29.51 -8.31 4546 0.47 3.5 "15"
-29.51 -8.31 4546 0.45 3.5 "15"
-25.5 11.3 4194 0.162 3.5 "15"
-25.5 11.3 4194 0.129375 3.5 "15"
-24.48 7.53 4084 0.38 3.5 "15"
-24.48 7.53 4084 0.43 3.5 "15"
-21.59 5.03 4453 0.31 3.5 "15"
-21.59 5.03 4453 0.14 3.5 "15"
-3.82 -14.9 3984 0.8575 5 "15"
-3.82 -14.9 3984 0.825 5 "15"
-3.56 -16.43 4675 0.94 5 "15"
-3.56 -16.43 4675 0.97 5 "15"
-3.48 -7.6 4033 0.86 3.5 "15"
-3.48 -7.6 4033 0.81 3.5 "15"
1.66 -10.98 4588 0.823333333333333 4.3 "15"
1.66 -10.98 4588 0.84 4.3 "15"
