20.34	311.70	0.42
20.36	311.95	0.53
20.38	312.19	0.44
20.4	312.44	0.5
20.42	312.69	0.45
20.44	312.93	0.43
20.46	313.18	-0.18
20.52	313.92	0.99
20.54	314.16	0.38
20.56	314.41	0.49
20.58	314.66	0.9
20.6	314.90	1.07
20.62	315.15	1.02
20.64	315.40	0.65
20.66	315.64	0.82
20.68	315.89	0.39
20.7	316.13	0.98
20.72	316.38	0.8
20.74	316.63	0.82
20.76	316.87	0.55
20.78	317.12	0.87
20.8	317.37	0.14
20.82	317.61	0.76
20.84	317.86	0.63
20.86	318.10	0.85
20.88	318.35	0.71
20.9	318.60	0.6
20.92	318.84	0.81
20.94	319.09	0.84
20.96	319.34	0.56
20.98	319.58	0.61
21	319.83	0.8
21.02	320.07	0.66
21.04	320.32	0.71
21.06	320.57	0.66
21.08	320.81	0.63
21.1	321.06	0.32
21.12	321.31	0.71
21.14	321.55	0.57
21.16	321.80	0.67
21.18	322.04	0.46
21.2	322.29	0.56
21.22	322.54	0.53
21.24	322.78	0.6
21.26	323.03	0.82
21.3	323.52	0.19
21.32	323.77	-0.13
21.34	324.01	-0.13
21.36	324.26	-0.16
21.38	324.51	-0.49
21.4	324.75	-0.42
21.42	325.00	-0.41
21.44	325.74	-0.37
21.46	326.49	-0.6
21.83	340.26	0.12
21.85	341.00	-0.4
21.87	341.35	-0.31
21.89	341.71	-0.14
21.91	342.06	-0.18
21.93	342.42	-0.16
21.95	342.77	-0.76
21.97	343.13	-0.48
21.99	343.48	-0.55
22.01	343.83	-0.73
22.03	344.19	-0.06
22.05	344.54	-0.09
22.07	344.90	-0.11
22.09	345.25	-0.24
22.11	345.60	-0.05
22.13	345.96	0.47
22.15	346.31	0.22
22.17	346.67	0.43
22.19	347.02	0.3
22.21	347.38	0.26
22.23	347.73	0.59
22.27	348.44	0.54
22.29	348.79	0.17
22.31	349.15	0.22
22.33	349.50	0.25
22.35	349.85	0.18
22.37	350.21	0.08
22.39	350.56	0.01
22.41	350.92	-0.1
22.43	351.27	-0.17
22.45	351.63	-0.21
22.47	351.98	-0.17
22.51	352.69	-0.79
22.53	353.04	0.39
22.55	353.40	-0.48
22.57	353.75	-0.6
22.59	354.10	-0.22
22.63	354.81	-0.23
22.65	355.17	-0.52
22.67	355.52	-0.43
22.69	355.88	-0.42
22.71	356.23	-0.36
22.73	356.58	-0.52
22.75	356.94	-0.44
22.77	357.29	-0.22
22.79	357.65	-0.26
22.81	358.00	-0.23
22.83	358.35	-0.21
22.85	358.71	-0.32
22.87	359.06	-0.03
22.89	359.42	-0.08
22.91	359.77	0.03
22.93	360.13	0.65
22.95	360.48	-0.15
22.97	360.83	-0.16
22.99	361.19	-0.24
23.01	361.54	-0.41
23.03	361.90	-0.03
23.05	362.25	-0.22
23.07	362.60	0.11
23.09	362.96	0.06
23.11	363.31	-0.18
23.13	363.67	-0.24
23.15	364.02	0.16
23.17	364.38	0
23.19	364.73	-0.26
23.21	365.08	-0.28
23.23	365.44	-0.48
23.25	365.79	0.22
23.27	366.15	0.01
23.29	366.50	-0.15
23.31	366.85	0.1
23.33	367.21	-0.56
23.35	367.56	-0.31
23.37	367.92	-0.41
23.39	368.27	-0.01
23.41	368.63	0.43
23.43	368.98	0.08
23.45	369.33	-0.01
23.47	369.69	-0.01
23.49	370.04	0.36
23.51	370.40	0.02
23.53	370.75	0.47
23.55	371.10	0.54
23.61	372.17	0.39
23.63	372.52	0.24
23.65	372.88	0.19
23.67	373.23	0.43
23.69	373.58	0.21
23.71	373.94	0.06
23.73	374.29	-0.3
23.75	374.65	0.08
23.77	375.00	0.49
23.81	375.71	0.46
23.83	376.06	0.42
23.85	376.42	0.62
23.87	376.77	0.28
23.89	377.13	0.19
23.91	377.48	0.31
23.93	377.83	0.07
23.95	378.19	0.52
23.97	378.54	0.79
23.99	378.90	0.4
24.01	379.25	0.38
24.03	379.60	0.26
24.05	379.96	0.53
24.07	380.31	0.91
24.09	380.67	0.73
24.11	381.02	0.73
24.13	381.38	0.4
24.15	381.73	0.6
24.17	382.08	0.59
24.21	382.79	0.61
24.23	383.15	0.47
24.25	383.50	0.41
24.27	383.85	0.48
24.29	384.21	0.58
24.31	384.56	0.45
24.33	384.92	0.68
24.35	385.27	0.84
24.37	385.63	0.69
24.39	385.98	0.71
24.41	386.33	0.76
24.43	386.69	0.52
24.45	387.04	0.71
24.47	387.40	0.2
24.49	387.75	0.63
24.51	388.10	0.66
24.53	388.46	0.59
24.55	388.81	0.41
24.57	389.17	0.71
24.59	389.52	0.38
24.61	389.88	0.51
24.63	390.23	0.56
24.65	390.58	0.07
24.67	390.94	0.58
24.69	391.29	0.28
24.73	392.00	0.1
24.75	392.29	0.64
24.77	392.58	0.37
24.79	392.88	0.65
24.81	393.17	-0.17
24.83	393.46	0.48
24.85	393.75	0.33
24.87	394.04	0.49
24.89	394.34	0.24
24.91	394.63	0.53
24.93	394.92	0.45
24.95	395.21	0.45
24.97	395.51	0.37
24.99	395.80	0.74
25.01	396.09	0.78
25.03	396.38	0.83
25.05	396.67	0.45
25.07	396.97	0.26
25.09	397.26	0.92
25.11	397.55	0.71
25.13	397.84	0.98
25.17	398.43	0.8
25.19	398.72	0.89
25.21	399.01	1.17
25.23	399.30	0.9
25.25	399.60	0.98
25.27	399.89	1.09
25.29	400.18	0.95
25.31	400.47	0.66
25.33	400.76	0.78
25.35	401.06	0.87
25.37	401.35	0.9
25.39	401.64	0.87
25.41	401.93	0.86
25.43	402.22	0.85
25.45	402.52	0.81
25.47	402.81	0.24
25.49	403.10	1.17
25.51	403.39	1.22
25.53	403.69	0.92
25.55	403.98	0.85
25.57	404.27	0.43
25.59	404.56	1.2
25.61	404.85	1.08
25.63	405.15	1.04
25.65	405.44	0.74
25.67	405.73	1.02
25.69	406.02	1.33
25.71	406.31	0.9
25.73	406.61	1.04
25.75	406.90	1.28
25.77	407.19	1.05
25.79	407.48	1.1
25.81	407.78	0.83
25.83	408.07	1.12
25.85	408.36	0.9
25.87	408.65	1.03
25.89	408.94	0.94
25.91	409.24	0.89
25.93	409.53	0.86
25.95	409.82	0.93
25.97	410.11	0.8
25.99	410.40	0.84
26.01	410.70	1.02
26.03	410.99	0.51
26.05	411.28	0.76
26.07	411.57	0.69
26.09	411.87	0.7
26.11	412.16	1.09
26.13	412.45	0.96
26.15	412.74	0.77
26.17	413.03	1.15
26.21	413.62	0.99
26.23	413.91	0.87
26.25	414.20	0.94
26.27	414.49	1.02
26.29	414.79	1.17
26.31	415.08	1.07
26.33	415.37	1.16
26.35	415.66	0.86
26.37	415.96	0.85
26.39	416.25	1.09
26.41	416.54	0.32
26.45	417.12	1
26.47	417.42	0.94
26.49	417.71	0.97
26.51	418.00	0.89
26.53	418.29	0.93
26.55	418.58	0.72
26.57	418.88	0.39
26.58	419.02	0.99
26.6	419.31	0.93
26.62	419.61	0.76
26.64	419.90	0.99
26.66	420.19	0.88
26.68	420.48	0.62
26.7	420.78	0.5
26.72	421.07	0.57
26.74	421.36	0.73
26.76	421.65	0.69
26.78	421.94	0.36
26.8	422.24	-0.24
26.82	422.53	0.6
26.84	422.82	0.44
26.86	423.11	0.55
26.88	423.40	0.39
26.9	423.70	0.1
26.92	423.99	0.36
26.94	424.28	0.5
26.96	424.57	0.08
26.98	424.87	0.14
27	425.16	0.04
27.02	425.45	0.06
27.04	425.74	0.01
27.06	426.03	-0.25
27.08	426.33	-0.43
27.1	426.62	-0.16
27.12	426.91	-0.46
27.14	427.20	-0.17
27.18	427.79	-0.39
27.2	428.08	-0.48
27.26	428.96	-0.4
27.28	429.25	-0.16
27.3	429.54	-0.41
27.34	430.12	-0.46
27.36	430.42	-0.56
27.38	430.71	-0.29
27.4	431.00	-0.23
27.42	431.53	-0.39
27.44	432.06	-0.2
27.46	432.59	-0.16
27.48	433.12	-0.18
27.5	433.65	-0.33
27.52	434.18	-0.32
27.54	434.71	-0.3
27.58	435.77	-0.33
27.6	436.30	-0.21
27.62	436.83	-0.16
27.7	438.95	0.57
27.74	440.01	0.01
27.76	440.54	-0.42
27.78	441.07	-0.03
27.8	441.60	-0.09
27.82	442.13	-0.15
27.86	443.19	-0.16
27.88	443.72	0.21
27.9	444.25	0.29
27.92	444.78	-0.08
27.94	445.31	0.05
27.96	445.84	-0.35
27.98	446.37	-0.12
28	446.90	-0.27
28.02	447.43	-0.67
28.04	447.96	-0.05
28.06	448.49	-0.24
28.08	449.02	0.1
28.1	449.55	-0.04
28.12	450.08	0
28.14	450.61	-0.3
28.16	451.14	-0.06
28.18	451.67	-0.56
28.2	452.20	-0.37
28.28	454.33	-0.14
28.34	455.92	-0.46
28.36	456.45	-0.16
28.38	456.98	0.06
28.4	457.51	-0.03
28.42	458.04	0.04
28.44	458.57	0.04
28.46	459.10	-0.58
28.48	459.63	-0.53
28.5	460.16	0.43
28.52	460.69	-0.18
28.54	461.22	-0.38
28.56	461.75	0.23
28.58	462.28	0.05
28.6	462.81	0.21
28.62	463.34	0.3
28.64	463.87	-0.24
28.66	464.40	-0.27
28.68	464.93	-0.43
28.7	465.46	-0.22
28.72	465.99	0.12
28.76	467.05	-0.32
28.8	468.11	-0.24
28.82	468.64	0.09
28.84	469.17	0.01
28.86	469.70	0.18
28.88	470.23	0
28.9	470.76	0.12
28.92	471.29	0.36
28.94	471.82	-0.04
28.96	472.35	-0.31
29	473.41	-0.17
29.02	473.94	-0.31
29.06	475.00	0.1
29.1	475.42	-0.06
29.12	475.63	0.06
29.14	475.84	0.19
29.16	476.05	0.34
29.18	476.26	0.18
29.2	476.47	0.51
29.22	476.68	0.19
29.24	476.89	0.56
29.26	477.10	0.5
29.28	477.31	1.04
29.3	477.52	0.78
29.38	478.36	0.64
29.4	478.57	1.05
29.42	478.78	0.94
29.44	478.99	1.1
29.46	479.20	0.39
29.48	479.41	0.89
29.5	479.62	0.33
29.52	479.83	1.11
29.54	480.04	0.48
29.56	480.25	-0.13
29.64	481.09	0.3
29.68	481.51	0.28
29.7	481.72	0.07
29.72	481.93	0.4
29.74	482.14	0.11
29.76	482.35	0.84
29.78	482.56	0.47
29.8	482.77	0.74
29.82	482.98	0.91
29.84	483.19	0.94
29.86	483.40	0.69
29.88	483.61	0.96
29.9	483.82	0.68
29.92	484.03	0.93
29.94	484.24	0.56
29.96	484.45	1.12
29.98	484.66	0.67
30	484.87	0.37
30.02	485.08	0.93
30.04	485.29	0.42
30.06	485.50	0.81
30.06	485.50	1.1
30.08	485.71	0.94
30.1	485.92	0.92
30.12	486.13	0.99
30.14	486.34	1.05
30.18	486.76	0.78
30.2	486.97	0.97
30.22	487.18	1.13
30.24	487.39	1.09
30.26	487.60	0.96
30.28	487.81	1.05
30.3	488.02	0.82
30.32	488.23	1.06
30.34	488.44	1.03
30.36	488.65	1.17
30.38	488.86	1.09
30.4	489.07	1.08
30.42	489.28	1.1
30.44	489.49	0.76
30.46	489.70	1
30.48	489.91	1.01
30.5	490.12	1.12
30.52	490.33	1.12
30.54	490.54	1.14
30.56	490.75	0.91
30.6	491.17	1.23
30.62	491.38	1.02
30.64	491.59	0.87
30.68	492.01	1.37
30.7	492.22	0.79
30.72	492.43	1.07
30.74	492.64	1.06
30.76	492.85	1.07
30.78	493.06	1.32
30.8	493.27	1.34
30.82	493.48	1.36
30.84	493.69	1.28
30.86	493.90	1.39
30.88	494.10	1.4
30.9	494.31	1.18
30.92	494.52	1.49
30.94	494.73	1.21
30.96	494.94	1.29
31	495.36	1.43
31.02	495.57	1.31
31.04	495.78	1
31.06	495.99	0.99
31.08	496.20	1.04
31.1	496.41	1.36
31.12	496.62	0.99
31.14	496.83	1.35
31.16	497.04	0.98
31.18	497.25	0.98
31.2	497.46	1.45
31.22	497.67	1.47
31.24	497.88	1.41
31.26	498.09	1.39
31.28	498.30	1.36
31.3	498.51	1.33
31.32	498.72	1.05
31.34	498.93	1.26
31.36	499.14	1.04
31.38	499.35	1.33
31.4	499.56	1.04
31.42	499.77	1.39
31.44	499.98	0.91
31.46	500.19	1.28
31.48	500.40	1.2
31.5	500.61	1.38
31.52	500.82	1.44
31.54	501.03	1.36
31.56	501.24	1.34
31.58	501.45	1.18
31.6	501.66	1.36
31.62	501.87	0.88
31.64	502.08	1.16
31.66	502.29	1.31
31.68	502.50	1.14
31.7	502.71	1.26
31.72	502.92	0.87
31.74	503.13	1.29
31.76	503.34	1.08
31.78	503.55	1.19
31.8	503.76	1.2
31.82	503.97	0.61
31.84	504.18	1.06
31.86	504.39	1.63
31.88	504.60	1.1
31.9	504.81	1.33
31.92	505.02	1.31
31.94	505.23	1.21
31.96	505.44	1.25
31.98	505.65	1.11
32	505.86	0.92
32.02	506.07	1.15
32.04	506.28	0.77
32.06	506.49	1.25
32.08	506.70	1.27
32.1	506.91	0.95
32.12	507.12	1.13
32.14	507.33	1.02
32.16	507.54	1.12
32.18	507.75	0.77
32.2	507.96	1.03
32.22	508.17	0.98
32.24	508.38	0.75
32.26	508.59	1.19
32.28	508.80	0.93
32.3	509.01	1.3
32.32	509.22	0.66
32.34	509.43	1.17
32.36	509.64	0.96
32.38	509.85	1.19
32.4	510.06	1.31
32.42	510.27	1.16
32.44	510.48	1.36
32.48	510.90	1.71
32.5	511.11	1.25
32.52	511.32	1.09
32.54	511.53	1.18
32.56	511.74	1.14
32.58	511.95	1.06
32.6	512.16	0.98
32.62	512.37	0.87
32.64	512.58	1.23
32.66	512.79	1.1
32.68	513.00	0.93
32.7	513.19	0.87
32.72	513.38	0.99
32.74	513.56	1.18
32.76	513.75	1.4
32.78	513.94	0.92
32.8	514.13	1.03
32.82	514.31	1.29
32.84	514.50	1.11
32.86	514.69	1.09
32.88	514.88	1.09
32.9	515.06	1
32.92	515.25	0.38
32.94	515.44	1.23
32.96	515.63	1.36
32.98	515.81	0.87
33	516.00	1.17
33.02	516.19	1.27
33.04	516.38	1.19
33.06	516.56	0.77
33.08	516.75	1.49
33.1	516.94	1.16
33.12	517.13	0.91
33.14	517.31	0.7
33.16	517.50	1.09
33.18	517.69	1.25
33.2	517.88	1.25
33.22	518.06	1.12
33.24	518.25	1.2
33.26	518.44	1.22
33.28	518.63	1.14
33.3	518.81	1.02
33.32	519.00	1.27
33.34	519.19	1.21
33.36	519.38	1.21
33.38	519.56	1.24
33.4	519.75	1.22
33.42	519.94	1.16
33.44	520.13	1.18
33.46	520.31	0.93
33.48	520.50	1
33.5	520.69	1.26
33.52	520.88	1.08
33.54	521.06	1.03
33.56	521.25	1.23
33.58	521.44	1.15
33.6	521.63	0.97
33.62	521.81	1.16
33.64	522.00	1.17
33.66	522.19	0.95
33.68	522.38	1.01
33.7	522.56	1.12
33.72	522.75	1.13
33.74	522.94	1.01
33.76	523.13	0.81
33.78	523.31	1.07
33.8	523.50	0.94
33.82	523.69	1.12
33.84	523.88	1.13
33.86	524.06	1.13
33.88	524.25	1.21
33.9	524.44	1.22
33.92	524.63	1.19
33.94	524.81	0.93
33.96	525.00	1.01
33.98	525.19	1.14
34	525.38	1.03
34.02	525.56	1.21
34.04	525.75	0.94
34.06	525.94	0.96
34.08	526.13	1.26
34.1	526.31	0.98
34.12	526.50	1.01
34.14	526.69	1.05
34.16	526.88	1.2
34.18	527.06	1.12
34.2	527.25	0.98
34.22	527.44	1.08
34.24	527.63	0.82
34.26	527.81	1.15
34.28	528.00	0.95
34.3	528.19	0.94
34.32	528.38	0.97
34.34	528.56	0.82
34.36	528.75	0.83
34.38	528.94	0.95
34.4	529.13	1.03
34.42	529.31	1.07
34.44	529.50	1
34.46	529.69	0.74
34.48	529.88	0.81
34.5	530.06	0.7
34.52	530.25	0.76
34.54	530.44	1.06
34.56	530.63	1.32
34.58	530.81	0.85
34.6	531.00	0.88
34.62	531.19	0.77
34.64	531.38	0.76
34.66	531.56	0.87
34.68	531.75	0.54
34.7	531.94	0.77
34.72	532.13	0.34
34.74	532.31	0.26
34.76	532.50	0.06
34.78	532.69	0.37
34.8	532.88	0.42
34.82	533.06	0.38
34.84	533.25	-0.06
34.86	533.44	-0.02
34.88	533.63	0.06
34.9	533.81	0.12
34.92	534.00	0.15
34.94	534.35	-0.09
34.96	534.70	0.1
34.98	535.05	0.07
35	535.39	0.15
35.02	535.74	0.15
35.04	536.09	0.42
35.06	536.44	0.11
35.08	536.79	0.35
35.1	537.14	0.35
35.12	537.48	0.15
35.16	538.18	0.52
35.18	538.53	0.36
35.2	538.88	0.48
35.22	539.23	-0.05
35.26	539.92	-0.75
35.28	540.27	0.68
35.3	540.62	0.29
35.32	540.97	0.32
35.36	541.67	0.32
35.38	542.02	0.43
35.4	542.36	0.54
35.42	542.71	0.23
35.44	543.06	-0.43
35.46	543.41	0.33
35.5	544.11	0.36
35.54	544.80	0.46
35.6	545.85	0.37
35.62	546.20	0.26
35.64	546.55	0.09
35.66	546.89	0.2
35.68	547.24	0.44
35.7	547.59	0.12
35.72	547.94	0.41
35.74	548.29	0.27
35.76	548.64	0.43
35.78	548.98	0.4
35.8	549.33	0.4
35.82	549.68	0.42
35.84	550.03	0.23
35.86	550.38	0.23
35.88	550.73	0.09
35.9	551.08	0.28
35.92	551.42	0.36
35.94	551.77	0.48
35.96	552.12	0.19
35.98	552.47	0.39
36	552.82	0.11
36.02	553.17	0.17
36.04	553.52	0.1
36.06	553.86	0.12
36.08	554.21	0.44
36.1	554.56	-0.04
36.12	554.91	0.26
36.14	555.26	-0.16
36.16	555.61	0.25
36.18	555.95	0.61
36.2	556.30	0.3
36.22	556.65	0.39
36.24	557.00	0.54
36.26	557.35	0.4
36.28	557.70	0.25
36.3	558.05	0.5
36.32	558.39	0.35
36.34	558.74	0.42
36.36	559.09	0.56
36.38	559.44	0.35
36.4	559.79	0.59
36.42	560.14	0.57
36.44	560.48	0.38
36.46	560.83	0.2
36.48	561.18	0.71
36.5	561.53	0.3
36.52	561.88	0.27
36.56	562.58	0.45
36.6	563.27	-0.08
36.62	563.62	0.14
36.64	563.97	0.18
36.66	564.32	0.35
36.68	564.67	0.39
36.7	565.02	0.23
36.72	565.36	-0.17
36.74	565.71	0.57
36.76	566.06	0.42
36.78	566.41	0.63
36.8	566.76	0.49
36.82	567.11	0.84
36.84	567.45	0.54
36.86	567.80	-0.16
36.88	568.15	0.5
36.9	568.50	0.61
36.92	568.85	0.57
36.94	569.20	0.75
36.96	569.55	0.55
36.98	569.89	0.37
37	570.24	0.54
37.02	570.59	0.81
37.04	570.94	0.81
37.06	571.29	0.98
37.08	571.64	0.75
37.1	571.98	0.84
37.12	572.33	0.77
37.14	572.68	0.56
37.16	573.03	1.03
37.18	573.38	0.63
37.2	573.73	0.94
37.22	574.08	0.74
37.24	574.42	0.86
37.26	574.77	0.93
37.28	575.12	1.01
37.3	575.47	1.02
37.32	575.82	0.81
37.34	576.17	0.46
37.36	576.52	0.84
37.38	576.86	0.89
37.4	577.21	0.73
37.42	577.56	1.13
37.44	577.91	1.03
37.46	578.26	0.9
37.48	578.61	1.11
37.5	578.95	1.03
37.52	579.30	0.78
37.56	580.00	1.05
37.58	580.31	0.13
37.6	580.63	0.1
37.62	580.94	0.12
37.64	581.25	-0.03
37.66	581.57	0.09
37.68	581.88	0.16
37.7	582.20	-0.27
37.72	582.51	0.33
37.74	582.82	0.12
37.76	583.14	0.11
37.78	583.45	0.08
37.8	583.76	0.42
37.82	584.08	0.28
37.84	584.39	0.17
37.86	584.71	0.44
37.88	585.02	0.09
37.9	585.33	0.17
37.92	585.65	-0.33
37.94	585.96	-0.65
37.96	586.27	0.37
37.98	586.59	0.83
38	586.90	0.29
38.02	587.22	0.24
38.04	587.53	0.74
38.06	587.84	0.83
38.08	588.16	0.72
38.1	588.47	0.79
38.12	588.78	0.83
38.14	589.10	0.55
38.16	589.41	1.06
38.18	589.73	0.47
38.2	590.04	0.79
38.22	590.35	0.44
38.24	590.67	1.1
38.26	590.98	1.06
38.28	591.29	0.87
38.3	591.61	0.9
38.32	591.92	0.65
38.34	592.24	1.01
38.36	592.55	0.46
38.38	592.86	0.28
38.4	593.18	0.27
38.42	593.49	0.57
38.44	593.80	0.21
38.46	594.12	0.7
38.48	594.43	0.44
38.5	594.75	0.54
38.52	595.06	0.27
38.54	595.37	0.39
38.56	595.69	0.35
38.58	596.00	0.71
38.6	596.40	0.15
38.62	596.80	0.11
38.64	597.20	0.61
38.66	597.60	-0.05
38.68	598.00	0.39
38.7	598.40	0.22
38.72	598.80	0.38
38.74	599.20	-0.05
38.76	599.60	0.54
38.78	600.00	0.5
38.8	600.40	0.42
38.82	600.80	0.16
38.84	601.20	0.62
38.86	601.60	0.21
38.88	602.00	0.08
38.9	602.40	0.59
38.92	602.80	0.51
38.94	603.20	-0.24
38.96	603.60	0.7
38.98	604.00	0.34
39	604.40	0.28
39.02	604.80	0.69
39.04	605.20	0.91
39.06	605.60	0.69
39.08	606.00	0.74
39.1	606.40	0.49
39.12	606.80	0.51
39.14	607.20	0.78
39.16	607.60	0.68
39.18	608.00	0.66
39.2	608.40	0.57
39.22	608.80	0.91
39.24	609.20	0.8
39.26	609.60	1.02
39.28	610.00	0.98
39.3	610.40	0.81
39.32	610.80	0.9
39.34	611.20	0.9
39.36	611.60	0.73
39.38	612.00	0.83
39.4	612.40	0.85
39.42	612.80	1.06
39.44	613.20	0.9
39.46	613.60	0.71
39.48	614.00	0.83
39.5	614.40	1.04
39.52	614.80	0.48
39.54	615.20	0.57
39.56	615.60	0.78
39.58	616.00	0.73
39.6	616.40	0.77
39.62	616.80	0.61
39.64	617.20	0.83
39.66	617.60	0.44
39.68	618.00	0.5
39.68	618.00	0.43
39.7	618.40	0.46
39.72	618.80	0.65
39.74	619.20	0.47
39.76	619.60	0.22
39.78	620.00	0.52
39.8	620.40	0.01
39.82	620.80	-0.26
39.84	621.20	0.05
39.86	621.60	0.09
39.88	622.00	-0.04
39.9	622.35	0.07
39.92	622.71	0.39
39.94	623.06	-0.1
39.96	623.42	0.1
39.98	623.77	0.19
40	624.13	-0.18
40.02	624.48	0.14
40.04	624.83	-0.18
40.06	625.19	-0.2
40.12	626.25	0.3
40.24	628.38	0.31
40.26	628.73	0.2
40.28	629.08	0.1
40.3	629.44	0.26
40.32	629.79	0.08
40.4	631.21	0.29
40.42	631.56	0.14
40.44	631.92	0.13
40.46	632.27	-0.48
40.48	632.63	-0.62
40.5	632.98	-0.04
40.52	633.33	0.21
40.54	633.69	0.13
40.56	634.04	0.1
40.58	634.40	0.01
40.6	634.75	0.05
40.62	635.10	-0.14
40.64	635.46	-0.24
40.66	635.81	0.04
40.68	636.17	-0.01
40.7	636.52	-0.22
40.72	636.88	-0.23
40.8	638.29	-0.24
40.82	638.65	-0.25
40.96	641.13	-0.17
40.98	641.48	-1.31
41	641.83	0.18
41.02	642.19	0.11
41.04	642.54	0.31
41.06	642.90	0.06
41.08	643.25	0.06
41.1	643.60	0.28
41.12	643.96	0.1
41.14	644.31	-0.13
41.16	644.67	0.14
41.18	645.02	0.28
41.2	645.38	0.2
41.22	645.73	-0.34
41.26	646.44	0.16
41.28	646.79	-0.14
41.3	647.15	-0.01
41.32	647.50	0.06
41.34	647.85	0.11
41.36	648.21	-0.04
41.38	648.56	0.09
41.4	648.92	0.36
41.42	649.27	0.44
41.44	649.63	-0.08
41.46	649.98	0.34
41.48	650.33	0.22
41.5	650.69	0.35
41.52	651.04	0.18
41.54	651.40	0.43
41.56	651.75	0.21
41.58	652.10	0.48
41.6	652.46	0.23
41.62	652.81	-0.26
41.64	653.17	0.17
41.66	653.52	0.11
41.68	653.88	0.03
41.7	654.23	0
41.72	654.58	0.2
41.74	654.94	0.32
41.76	655.29	0.21
41.78	655.65	0.01
41.82	656.35	0.24
41.86	657.06	-0.04
41.88	657.42	-0.18
41.9	657.77	-0.02
41.92	658.13	-0.44
41.94	658.48	-0.14
41.96	658.83	-0.21
41.98	659.19	-0.02
42	659.54	-0.34
42.02	659.90	-0.34
42.04	660.25	-0.45
42.06	660.60	-0.15
42.08	660.96	-0.31
42.1	661.31	-0.52
42.12	661.67	0.11
42.16	662.38	-0.46
42.18	662.73	-0.47
42.2	663.08	-0.14
42.22	663.44	-0.02
42.24	663.79	0.26
42.26	664.15	-0.17
42.28	664.50	-0.37
42.3	664.85	0.25
42.32	665.21	-0.04
42.34	665.56	0.35
42.36	665.92	0.11
42.38	666.27	0.18
42.4	666.63	0.02
42.42	666.98	-0.47
42.44	667.33	-0.52
42.46	667.69	-0.09
42.48	668.04	-0.32
42.5	668.40	-0.85
42.52	668.75	-0.3
42.54	669.10	-0.25
42.56	669.46	0.17
42.58	669.81	-0.08
42.62	670.52	0.17
42.64	670.88	-0.13
42.66	671.23	0.23
42.68	671.58	0.08
42.7	671.94	0.11
42.72	672.29	-0.25
42.74	672.65	-0.5
42.76	673.00	-0.52
42.78	673.35	0.18
42.8	673.71	-0.01
42.82	674.06	-0.12
42.84	674.42	-0.1
42.88	675.13	-0.15
42.9	675.48	-0.17
42.92	675.83	-0.31
42.94	676.19	0.02
42.96	676.54	-0.17
42.98	676.90	0.22
43	677.25	0.35
43.02	677.60	-0.16
43.04	677.96	0.28
43.06	678.31	-0.18
43.08	678.67	-0.13
43.1	679.02	0.31
43.12	679.38	-0.05
43.14	679.73	0.36
43.16	680.08	0.24
43.18	680.44	0.11
43.2	680.79	0.15
43.22	681.15	-0.52
43.24	681.50	0
43.26	681.85	0.6
43.28	682.21	-0.19
43.3	682.56	0.6
43.32	682.92	0.3
43.34	683.27	0.45
43.36	683.63	0.46
43.38	683.98	0.42
43.4	684.33	0.66
43.42	684.69	0.3
43.44	685.04	0.45
43.52	686.46	0.18
43.58	687.52	0.01
43.6	687.88	0.43
43.62	688.23	-0.09
43.64	688.58	-0.03
43.66	688.94	0.28
43.68	689.29	0.34
43.7	689.65	0.69
43.72	690.00	0.59
43.74	690.20	0.54
43.76	690.41	-0.14
43.78	690.61	0.64
43.8	690.82	0.2
43.82	691.02	0.8
43.84	691.23	0.65
43.86	691.43	0.52
43.88	691.64	-0.03
43.9	691.84	0.5
43.92	692.05	0.57
43.94	692.25	0.65
43.96	692.45	0.39
43.98	692.66	0.58
44	692.86	0.82
44.02	693.07	0.83
44.04	693.27	0.71
44.06	693.48	0.54
44.08	693.68	0.71
44.1	693.89	0.74
44.12	694.09	0.69
44.14	694.30	1.11
44.16	694.50	1.11
44.18	694.70	1.05
44.2	694.91	0.29
44.22	695.11	1.14
44.24	695.32	1.05
44.26	695.52	0.89
44.28	695.73	0.21
44.3	695.93	0.88
44.32	696.14	0.91
44.34	696.34	0.82
44.36	696.55	0.58
44.38	696.75	0.95
44.4	696.95	1
44.42	697.16	1.11
44.44	697.36	0.75
44.46	697.57	0.89
44.48	697.77	0.99
44.52	698.18	0.43
44.54	698.39	1.15
44.56	698.59	0.93
44.58	698.80	0.72
44.6	699.00	1.04
44.62	699.20	0.67
44.64	699.41	0.39
44.66	699.61	0.95
44.68	699.82	0.9
44.7	700.02	0.93
44.72	700.23	0.8
44.74	700.43	1.02
44.76	700.64	0.66
44.78	700.84	0.98
44.8	701.05	1.05
44.82	701.25	0.87
44.84	701.45	0.85
44.86	701.66	0.99
44.88	701.86	0.21
44.9	702.07	1.04
44.92	702.27	1
44.94	702.48	0.93
44.96	702.68	0.45
44.98	702.89	0.71
44.98	702.89	1.09
45	703.09	0.83
45.02	703.30	0.98
45.04	703.50	0.9
45.06	703.70	0.76
45.08	703.91	0.93
45.1	704.11	0.89
45.12	704.32	0.93
45.16	704.73	0.99
45.18	704.93	0.89
45.22	705.34	0.86
45.24	705.55	0.54
45.26	705.75	0.74
45.28	705.95	0.47
45.3	706.16	0.83
45.32	706.36	1.12
45.34	706.57	0.95
45.36	706.77	0.83
45.38	706.98	0.72
45.4	707.18	0.75
45.42	707.39	1.02
45.44	707.59	0.76
