lower,Lat,Lon,Ocean_depth,d13C,count,_merge,edgecolor
9.25,55.49,-14.7,2168.0,0.96,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
9.25,60.4,-23.64,1984.0,0.35,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
9.25,40.05,-32.0,2475.0,1.26,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
9.5,15.83,-17.86,2576.0,0.81,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
9.5,23.14,-17.75,2136.0,0.62,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
9.5,29.98,-10.65,1512.0,0.92,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
9.5,52.55,-20.33,2841.0,1.05,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
9.5,64.8,-29.6,1893.0,0.83,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
9.5,-23.43,11.7,2987.0,0.51,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
9.5,28.89,-13.23,1358.0,0.55,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
9.5,20.75,-18.58,2278.0,0.59,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
9.5,14.5,-17.95,2384.0,0.78,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
9.5,37.58,-31.84,2690.0,1.05,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
9.5,12.09,-61.24,1299.0,0.95,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
9.5,55.48,-14.68,2161.0,0.79,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
9.5,55.49,-14.7,2168.0,0.87,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
9.5,-26.7,-43.33,2438.0,0.35600000000000004,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
9.5,59.19,-30.9,1416.0,1.05,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
9.5,54.25,-16.83,2393.0,0.92,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
9.5,61.0,-21.0,2658.0,0.96,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
9.75,-4.0,10.0,1000.0,0.43,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
9.75,53.54,-20.29,2196.0,0.84,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
9.75,53.18,-19.15,2472.0,0.91,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
9.75,54.96,-19.76,1487.0,1.35,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
9.75,64.8,-29.6,1893.0,0.75,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
9.75,20.75,-18.58,2278.0,0.77,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
9.75,14.5,-17.95,2384.0,0.76,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
9.75,12.09,-61.24,1299.0,0.84,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
9.75,55.49,-14.7,2168.0,1.06,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
9.75,57.51,-15.85,1134.0,0.96,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
9.75,-19.7,8.88,2675.0,0.55,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.0,-27.91,-45.88,2504.0,0.44,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.0,21.15,-18.57,2778.0,0.66,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.0,34.89,-7.82,2022.0,0.93,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.0,53.18,-19.15,2472.0,0.91,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.0,52.55,-20.33,2841.0,1.07,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.0,64.8,-29.6,1893.0,0.84,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.0,-22.92,6.04,2505.0,0.81,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.0,30.63,-12.4,2324.0,0.94,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.0,20.75,-18.58,2278.0,0.69,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.0,-27.51,-46.47,1268.0,1.056,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.0,12.09,-61.24,1299.0,0.835,2.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.0,40.58,-9.86,2465.0,0.8,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.0,55.49,-14.7,2168.0,1.045,2.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.0,60.4,-23.64,1984.0,1.03,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.0,59.19,-30.9,1416.0,0.8,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.0,54.25,-16.83,2393.0,1.12,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.0,64.78,-29.57,1855.0,0.265,2.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.0,61.0,-21.0,2658.0,1.18,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.25,15.83,-17.86,2576.0,0.86,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.25,23.14,-17.75,2136.0,0.38,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.25,53.18,-19.15,2472.0,0.91,2.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.25,64.8,-29.6,1893.0,0.79,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.25,-23.43,11.7,2987.0,0.13,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.25,20.75,-18.58,2278.0,0.42,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.25,14.5,-17.95,2384.0,0.515,2.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.25,37.58,-31.84,2690.0,0.94,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.25,12.09,-61.24,1299.0,0.87,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.25,55.49,-14.7,2168.0,0.985,2.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.25,59.19,-30.9,1416.0,0.86,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.25,54.25,-16.83,2393.0,0.79,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.25,61.0,-21.0,2658.0,1.11,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.5,-20.1,9.19,2209.0,0.78,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.5,35.65,-8.06,1765.0,0.97,2.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.5,34.86,-8.13,2460.0,1.08,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.5,21.24,-18.06,1516.0,0.76,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.5,56.16,-31.99,2295.0,0.55,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.5,53.54,-20.29,2196.0,1.29,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.5,52.55,-20.33,2841.0,0.91,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.5,20.75,-18.58,2278.0,0.66,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.5,14.5,-17.95,2384.0,0.65,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.5,4.34,-43.49,2816.0,0.9,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.5,-27.51,-46.47,1268.0,0.973,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.5,12.09,-61.24,1299.0,0.72,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.5,-36.2667,19.475,2488.0,0.69,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.5,55.48,-14.68,2161.0,0.87,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.5,60.4,-23.64,1984.0,0.825,2.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.5,-27.7,-46.52,1567.0,1.22,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.5,40.05,-32.0,2475.0,1.2000000000000002,2.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.5,54.25,-16.83,2393.0,0.78,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.75,15.83,-17.86,2576.0,0.61,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.75,23.14,-17.75,2136.0,0.41,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.75,53.54,-20.29,2196.0,1.17,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.75,53.18,-19.15,2472.0,0.84,2.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.75,54.96,-19.76,1487.0,1.2,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.75,64.8,-29.6,1893.0,0.9,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.75,20.75,-18.58,2278.0,0.63,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.75,14.5,-17.95,2384.0,0.34,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.75,12.09,-61.24,1299.0,0.75,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.75,40.58,-9.86,2465.0,0.74,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.75,55.49,-14.7,2168.0,0.895,4.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.75,60.4,-23.64,1984.0,1.15,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.75,59.19,-30.9,1416.0,0.91,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.75,40.05,-32.0,2475.0,1.24,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.75,54.25,-16.83,2393.0,0.64,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
10.75,-19.7,8.88,2675.0,0.72,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.0,35.65,-8.06,1765.0,0.97,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.0,21.15,-18.57,2778.0,0.72,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.0,23.14,-17.75,2136.0,0.43,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.0,25.17,-16.85,2573.0,0.65,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.0,34.89,-7.82,2022.0,0.84,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.0,29.98,-10.65,1512.0,0.85,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.0,53.54,-20.29,2196.0,1.18,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.0,53.18,-19.15,2472.0,0.8400000000000001,2.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.0,52.55,-20.33,2841.0,0.92,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.0,20.75,-18.58,2278.0,0.36,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.0,14.5,-17.95,2384.0,0.4,2.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.0,-27.51,-46.47,1268.0,1.068,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.0,12.09,-61.24,1299.0,0.68,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.0,55.48,-14.68,2161.0,0.96,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.0,60.4,-23.64,1984.0,1.04,2.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.0,40.05,-32.0,2475.0,1.21,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.0,54.25,-16.83,2393.0,0.62,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.0,-26.95,-44.67,2069.0,0.8440000000000001,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.25,-4.0,10.0,1000.0,0.15,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.25,54.63,-16.35,2209.0,0.89,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.25,4.92,-20.5,2937.0,1.09,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.25,-27.91,-45.88,2504.0,0.74,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.25,35.65,-8.06,1765.0,0.8999999999999999,2.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.25,15.83,-17.86,2576.0,0.66,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.25,56.16,-31.99,2295.0,0.78,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.25,53.18,-19.15,2472.0,0.7549999999999999,2.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.25,64.8,-29.6,1893.0,0.78,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.25,-23.43,11.7,2987.0,0.59,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.25,30.63,-12.4,2324.0,0.81,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.25,28.89,-13.23,1358.0,0.87,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.25,20.75,-18.58,2278.0,0.65,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.25,14.5,-17.95,2384.0,0.40499999999999997,2.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.25,37.58,-31.84,2690.0,1.07,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.25,-27.51,-46.47,1268.0,0.821,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.25,12.09,-61.24,1299.0,0.79,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.25,55.49,-14.7,2168.0,0.98,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.25,60.4,-23.64,1984.0,1.06,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.25,-26.7,-43.33,2438.0,0.636,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.25,40.05,-32.0,2475.0,1.09,3.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.25,54.25,-16.83,2393.0,0.79,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.5,35.65,-8.06,1765.0,1.0350000000000001,2.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.5,15.83,-17.86,2576.0,0.31,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.5,34.86,-8.13,2460.0,0.99,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.5,21.24,-18.06,1516.0,0.74,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.5,48.22,-27.06,2558.0,1.125,2.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.5,53.54,-20.29,2196.0,1.08,2.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.5,53.18,-19.15,2472.0,0.88,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.5,52.55,-20.33,2841.0,0.92,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.5,64.8,-29.6,1893.0,0.81,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.5,20.75,-18.58,2278.0,0.48,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.5,14.5,-17.95,2384.0,0.22666666666666666,3.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.5,12.09,-61.24,1299.0,0.98,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.5,55.49,-14.7,2168.0,0.87,2.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.5,60.4,-23.64,1984.0,0.81,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.5,59.19,-30.9,1416.0,0.93,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.5,40.05,-32.0,2475.0,1.1400000000000001,2.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.5,54.25,-16.83,2393.0,0.86,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.5,64.78,-29.57,1855.0,0.32,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.75,-20.1,9.19,2209.0,0.5,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.75,35.65,-8.06,1765.0,0.9450000000000001,2.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.75,23.14,-17.75,2136.0,0.86,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.75,34.86,-8.13,2460.0,0.86,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.75,56.16,-31.99,2295.0,0.61,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.75,53.54,-20.29,2196.0,1.02,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.75,53.18,-19.15,2472.0,1.01,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.75,20.75,-18.58,2278.0,0.6,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.75,14.5,-17.95,2384.0,0.2866666666666666,3.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.75,12.09,-61.24,1299.0,0.69,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.75,40.58,-9.86,2465.0,0.72,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.75,55.48,-14.68,2161.0,0.69,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.75,-31.46,15.31,1372.0,0.36,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.75,57.51,-15.85,1134.0,0.52,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.75,60.4,-23.64,1984.0,0.97,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.75,40.05,-32.0,2475.0,0.88,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.75,-19.7,8.88,2675.0,0.33,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
11.75,61.0,-21.0,2658.0,0.7766666666666667,3.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.0,35.65,-8.06,1765.0,1.08,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.0,21.15,-18.57,2778.0,0.5,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.0,15.83,-17.86,2576.0,0.24,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.0,23.14,-17.75,2136.0,0.49,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.0,34.89,-7.82,2022.0,0.84,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.0,52.55,-20.33,2841.0,0.89,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.0,54.96,-19.76,1487.0,1.25,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.0,64.8,-29.6,1893.0,1.08,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.0,-23.43,11.7,2987.0,0.14,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.0,28.89,-13.23,1358.0,0.77,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.0,20.75,-18.58,2278.0,0.39,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.0,14.5,-17.95,2384.0,0.26,2.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.0,-27.51,-46.47,1268.0,0.94,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.0,12.09,-61.24,1299.0,0.57,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.0,55.49,-14.7,2168.0,1.02,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.0,60.4,-23.64,1984.0,1.05,2.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.0,59.19,-30.9,1416.0,1.26,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.0,40.05,-32.0,2475.0,1.12,2.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.0,54.25,-16.83,2393.0,0.88,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.25,-4.0,10.0,1000.0,0.09,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.25,35.65,-8.06,1765.0,1.0033333333333332,3.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.25,15.83,-17.86,2576.0,0.12,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.25,23.14,-17.75,2136.0,0.31,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.25,29.98,-10.65,1512.0,0.79,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.25,56.16,-31.99,2295.0,0.55,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.25,53.54,-20.29,2196.0,1.13,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.25,64.8,-29.6,1893.0,0.87,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.25,-22.92,6.04,2505.0,0.68,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.25,30.63,-12.4,2324.0,0.64,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.25,20.75,-18.58,2278.0,0.89,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.25,14.5,-17.95,2384.0,0.5166666666666667,3.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.25,37.58,-31.84,2690.0,0.65,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.25,-27.51,-46.47,1268.0,1.0,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.25,12.09,-61.24,1299.0,0.68,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.25,55.49,-14.7,2168.0,1.16,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.25,40.05,-32.0,2475.0,1.13,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.5,-27.91,-45.88,2504.0,0.61,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.5,35.65,-8.06,1765.0,0.82,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.5,15.83,-17.86,2576.0,0.46,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.5,34.86,-8.13,2460.0,0.74,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.5,29.98,-10.65,1512.0,0.65,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.5,21.24,-18.06,1516.0,0.71,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.5,56.16,-31.99,2295.0,0.64,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.5,53.54,-20.29,2196.0,0.87,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.5,53.18,-19.15,2472.0,0.76,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.5,52.55,-20.33,2841.0,0.84,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.5,54.96,-19.76,1487.0,1.19,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.5,64.8,-29.6,1893.0,0.84,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.5,20.75,-18.58,2278.0,0.47,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.5,14.5,-17.95,2384.0,0.38,4.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.5,37.58,-31.84,2690.0,1.1,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.5,12.09,-61.24,1299.0,0.57,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.5,40.58,-9.86,2465.0,0.57,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.5,55.48,-14.68,2161.0,0.86,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.5,55.49,-14.7,2168.0,0.985,2.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.5,60.4,-23.64,1984.0,0.9199999999999999,3.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.5,59.19,-30.9,1416.0,0.92,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.5,40.05,-32.0,2475.0,1.025,2.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.75,35.65,-8.06,1765.0,0.72,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.75,15.83,-17.86,2576.0,0.56,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.75,25.17,-16.85,2573.0,0.7,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.75,5.67,-19.85,2862.0,0.63,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.75,34.86,-8.13,2460.0,0.78,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.75,53.54,-20.29,2196.0,0.9,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.75,53.18,-19.15,2472.0,0.56,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.75,20.75,-18.58,2278.0,0.51,1.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
12.75,14.5,-17.95,2384.0,0.48,3.0,"(1, 0, 0, 0.5)","(1, 0, 0, 0.5)"
